tweet_id,date_and_time,tweet,,
1.64437E+17,Tue Jan 31 19:56:50 +0000 2012,http://pinterest.com/pin/34832597087749675/ Famous People With Irritable Bowel Syndrome,,
1.64437E+17,Tue Jan 31 19:55:46 +0000 2012,Famous People With Irritable Bowel Syndrome http://pinterest.com/pin/34832597087749675/,,
1.6442E+17,Tue Jan 31 18:49:13 +0000 2012,Another reason to love Kristen Bell: http://bit.ly/zUw68f,,
1.64365E+17,Tue Jan 31 15:10:33 +0000 2012,Don't smother each other. No one can grow in the shade. —Leo Buscaglia http://bit.ly/c0zD9M,,
1.64353E+17,Tue Jan 31 14:21:52 +0000 2012,How to Practice Food Safety in Your Home Kitchen http://pinterest.com/pin/34832597087748380/,,
1.64352E+17,Tue Jan 31 14:18:54 +0000 2012,http://pinterest.com/pin/34832597087748370/ Chubby Doctors Could Be Bad for Your Health,,
1.64352E+17,Tue Jan 31 14:18:00 +0000 2012,http://pinterest.com/pin/34832597087748364/ Pets Help Women Cope With HIV/AIDS,,
1.64352E+17,Tue Jan 31 14:17:45 +0000 2012,Pets Help Women Cope With HIV/AIDS http://pinterest.com/pin/34832597087748364/,,
1.64112E+17,Mon Jan 30 22:25:55 +0000 2012,Birth control for men? We're waiting...http://bit.ly/y2khns,,
1.64098E+17,Mon Jan 30 21:31:32 +0000 2012,http://pinterest.com/pin/34832597087745001/ Surprising Celebrity BMIs,,
1.64098E+17,Mon Jan 30 21:31:27 +0000 2012,Surprising Celebrity BMIs http://pinterest.com/pin/34832597087745001/,,
1.64098E+17,Mon Jan 30 21:30:40 +0000 2012,http://pinterest.com/pin/34832597087744998/ Simple Swaps for a Heartburn-Free Tailgate,,
1.64098E+17,Mon Jan 30 21:30:25 +0000 2012,Simple Swaps for a Heartburn-Free Tailgate http://pinterest.com/pin/34832597087744998/,,
1.64017E+17,Mon Jan 30 16:06:33 +0000 2012,'Tis the season for the winter doldrums. Fight back! http://bit.ly/zxqHmM,,
1.64013E+17,Mon Jan 30 15:53:58 +0000 2012,Got back pain? This could be why. http://bit.ly/zZcWWx,,
1.63785E+17,Mon Jan 30 00:44:19 +0000 2012,http://pinterest.com/pin/34832597087740895/ 8 Rich Desserts for 300 Calories or Less,,
1.6369E+17,Sun Jan 29 18:29:50 +0000 2012,Want to get someone to take their medicine? This study suggests positive reinforcement is the key. http://bit.ly/x2hLwS,,
1.63639E+17,Sun Jan 29 15:05:21 +0000 2012,Should you cut back on coffee? The experts are divided http://ow.ly/8JwvV,,
1.63367E+17,Sat Jan 28 21:05:06 +0000 2012,Top Fat-Burning Foods http://ow.ly/8JwxJ,,
1.63319E+17,Sat Jan 28 17:55:11 +0000 2012,"LOVE this quote: ""If at first you don't succeed, think how many people you've made happy."" -- H. Duane Black http://ow.ly/8Bo0v",,
1.63315E+17,Sat Jan 28 17:40:09 +0000 2012,Sugar Versus Corn Syrup: Round 12 http://ow.ly/8JhJV,,
1.63244E+17,Sat Jan 28 12:55:18 +0000 2012,http://pinterest.com/pin/34832597087733761/ The 50 Fattiest Foods in the States,,
1.63244E+17,Sat Jan 28 12:55:10 +0000 2012,The 50 Fattiest Foods in the States http://pinterest.com/pin/34832597087733761/,,
1.62961E+17,Fri Jan 27 18:12:54 +0000 2012,"What we're reading: Learn to Love Mondays, Good News for Introverts, and How One Ad Took Teasing Paula Deen Too Far: http://bit.ly/zFdgvX",,
1.62961E+17,Fri Jan 27 18:12:17 +0000 2012,Fat-burning foods http://pinterest.com/pin/34832597087730484/,,
1.62961E+17,Fri Jan 27 18:11:49 +0000 2012,http://pinterest.com/pin/34832597087730482/ Diets tricks the pros share with their friends,,
1.62948E+17,Fri Jan 27 17:20:37 +0000 2012,Working too much can double your risk of depression http://pinterest.com/pin/34832597087730294/,,
1.62948E+17,Fri Jan 27 17:19:17 +0000 2012,http://pinterest.com/pin/34832597087730287/ Bobbi Brown's help for winter hair,,
1.62948E+17,Fri Jan 27 17:19:13 +0000 2012,Bobbi Brown's help for winter hair http://pinterest.com/pin/34832597087730287/,,
1.62947E+17,Fri Jan 27 17:17:59 +0000 2012,"http://pinterest.com/pin/34832597087730277/ Sitting too much? Try these fat-melting, back-saving moves!",,
1.62947E+17,Fri Jan 27 17:17:54 +0000 2012,"Sitting too much? Try these fat-melting, back-saving moves! http://pinterest.com/pin/34832597087730277/",,
1.62947E+17,Fri Jan 27 17:16:51 +0000 2012,http://pinterest.com/pin/34832597087730272/ Casseroles are back and healthier than ever!,,
1.62947E+17,Fri Jan 27 17:16:31 +0000 2012,Casseroles are back and healthier than ever! http://pinterest.com/pin/34832597087730272/,,
1.62932E+17,Fri Jan 27 16:15:05 +0000 2012,Hmmmm. Maybe we should stop believing everything you say. http://bit.ly/x9yNtr,,
1.62925E+17,Fri Jan 27 15:50:22 +0000 2012,It is never too late to be what you might have been. - George Eliot http://ow.ly/8BnT7,,
1.62912E+17,Fri Jan 27 14:56:08 +0000 2012,Why are so many Americans falling behind on cancer screenings? http://bit.ly/x1GKqa,,
1.6265E+17,Thu Jan 26 21:35:08 +0000 2012,Recipe trend: Mini meals. Sometimes a dish is so yummy you don't need a huge portion! http://ow.ly/8FLUG,,
1.62641E+17,Thu Jan 26 21:01:06 +0000 2012,"Only 6 ingredients go into @Bethenny Frankel's Presto Vegetarian Lasagna, but it's so flavorful, you'd never know! http://ow.ly/8Dygp",,
1.62634E+17,Thu Jan 26 20:30:35 +0000 2012,Yikes! We have got to get these toxic chemicals out of kids' lives. What's your take on the issue? http://ow.ly/8FLoe,,
1.62623E+17,Thu Jan 26 19:46:49 +0000 2012,RT @fitsugar: Today's news: women are big liars when it comes to diet; plus more link &lt;3 http://ow.ly/8HD1m,,
1.62611E+17,Thu Jan 26 19:01:04 +0000 2012,Our #RecipeOfTheDay is brought to you by a star chef: http://ow.ly/8Dy7U,,
1.62579E+17,Thu Jan 26 16:55:08 +0000 2012,This was a surprise -- age-related memory loss greater in men? Is anyone else surprised? http://ow.ly/8H9Vk,,
1.62561E+17,Thu Jan 26 15:43:10 +0000 2012,Working long hours doubles your risk for depression. http://ow.ly/8Hgh9 Surprised?,,
1.62559E+17,Thu Jan 26 15:35:11 +0000 2012,"Let's talk about your diet soda problem, shall we? Is anyone willing to try kicking the habit today? http://ow.ly/8FLEU",,
1.62412E+17,Thu Jan 26 05:50:04 +0000 2012,Families are like fudge... mostly sweet with a few nuts. Not sure who said it but we can relate! Can you? http://ow.ly/8BnXD,,
1.62305E+17,Wed Jan 25 22:45:21 +0000 2012,Be like a postage stamp. Stick to one thing until you get there. ~ Josh Billings http://ow.ly/8BnRl,,
1.62272E+17,Wed Jan 25 20:35:12 +0000 2012,"Avocados are yummy, packed with healthy fats, and easy to eat. Try these yummy ideas. http://ow.ly/8FM5u",,
1.62256E+17,Wed Jan 25 19:30:38 +0000 2012,Can you guess which city has the most top-ranked hospitals? (We couldn't) http://ow.ly/8FLtr,,
1.62256E+17,Wed Jan 25 19:30:35 +0000 2012,Would you go to the grocery store to fill a prescription...for your pet? http://ow.ly/8DqEF,,
1.62228E+17,Wed Jan 25 17:40:13 +0000 2012,Can we talk about eyebrows...and how they thin out as you age? These new products can do wonder! http://ow.ly/8BnGw,,
1.62221E+17,Wed Jan 25 17:10:16 +0000 2012,Hot yoga alert! Omming in high temperatures can be bad for your health. http://ow.ly/8Ew6W,,
1.62214E+17,Wed Jan 25 16:45:18 +0000 2012,"“There is more to life than increasing its speed.” Thanks for the great advice, Gandi! http://ow.ly/8BnNt",,
1.62211E+17,Wed Jan 25 16:30:27 +0000 2012,"If you're unemployed your health may suffer, even if you have insurance. Why do you think this is? http://ow.ly/8FLhR",,
1.61916E+17,Tue Jan 24 21:01:02 +0000 2012,"Don't hide scaly skin this season. You can enjoy silk, smooth skin all winter long. http://ow.ly/8Dxa7",,
1.61882E+17,Tue Jan 24 18:45:17 +0000 2012,Dr. Oz shares his 10 tips for getting your family healthy! http://alturl.com/3edv8,,
1.61851E+17,Tue Jan 24 16:40:14 +0000 2012,Remember your New Year's resolution to get fit? Try one of these amazing classes to kickstart your workout! http://ow.ly/8Bnzo,,
1.61563E+17,Mon Jan 23 21:36:45 +0000 2012,Could your medication be giving you heartburn? http://ow.ly/8Dx0q,,
1.61548E+17,Mon Jan 23 20:35:12 +0000 2012,You know how everyone's scrambling to get a flu shot? Maybe what more of us really need is a Hep B http://ow.ly/8Bnt4,,
1.61504E+17,Mon Jan 23 17:40:17 +0000 2012,Are you trying to get more calcium and Vitamin D in your diet but don't want to drink milk all day? Try these recipe ideas....,,
1.61487E+17,Mon Jan 23 16:35:14 +0000 2012,This is sad...some economically disadvantaged families stretch their baby formula. This can't be safe for babies. http://ow.ly/8BnrK,,
1.61465E+17,Mon Jan 23 15:08:00 +0000 2012,The best diet out there might be one you haven't tried yet. Here's Health's free guide. http://bit.ly/gNmwm1,,
1.61199E+17,Sun Jan 22 21:30:27 +0000 2012,Share this with anyone you know who has been diagnosed with breast cancer! http://ow.ly/8BnpD,,
1.6117E+17,Sun Jan 22 19:35:06 +0000 2012,"Do you know any ""tanorexics"" who just can't stay away from the tanning booth in winter? Taxing them extra won't help! http://ow.ly/8BnqB",,
1.61111E+17,Sun Jan 22 15:40:08 +0000 2012,"What's for breakfast? Calorie-torching pancakes, that's what! http://ow.ly/8BnuV",,
1.60854E+17,Sat Jan 21 22:40:07 +0000 2012,Recipe idea: Is anyone else in the mood to make a big batch of soup? http://ow.ly/8BnwE,,
1.60761E+17,Sat Jan 21 16:30:21 +0000 2012,"While we doubt Paula Deen gets the blue very often, a new study suggests it makes sense to treat diabetes and depression together....",,
1.60466E+17,Fri Jan 20 20:57:48 +0000 2012,"What we're reading: Kissing Health Benefits, Tricks to Improve Your Memory, and Why Gossiping Could Be Good for You: http://bit.ly/zUO65L",,
1.60411E+17,Fri Jan 20 17:19:35 +0000 2012,Foodie Friday: The good-for-your-tummy juice drink we're loving! http://bit.ly/z9M6Nb,,
1.60408E+17,Fri Jan 20 17:05:19 +0000 2012,RT @GMA: Eat carbs and lose weight? The new carb-lovers diet: http://bit.ly/zJQMWY,,
1.60377E+17,Fri Jan 20 15:05:16 +0000 2012,Promising Breast Cancer News: Two medications are better than one at fighting the most aggressive form of the disease. http://ow.ly/8xK2g,,
1.60109E+17,Thu Jan 19 21:19:31 +0000 2012,RT @FrancesLRothRD: Excited about our @Carbloversdiet Cookbook segment tomorrow on @GMA! Tune in at 8:40 EST.,,
1.6009E+17,Thu Jan 19 20:05:14 +0000 2012,"It's bizarre that the produce manager is more important to my children's health than the pediatrician. -Meryl Streep. Hey, it's not...",,
1.5675E+17,Tue Jan 10 14:53:19 +0000 2012,"Grief can trigger a #heart attack, finds this shocking new research http://bit.ly/z7bLbT",,
1.565E+17,Mon Jan 09 22:19:11 +0000 2012,If your child has #ADHD you must read this now http://bit.ly/dswygM,,
1.56485E+17,Mon Jan 09 21:19:15 +0000 2012,What does it take to live to be 110? Some answers are here http://bit.ly/zIXh0c,,
1.56481E+17,Mon Jan 09 21:03:21 +0000 2012,Just looking at this recipe for Individual Baked Mac and Cheese is making us hungry! http://ow.ly/8npL7,,
1.56426E+17,Mon Jan 09 17:25:42 +0000 2012,We went global to reveal the secrets of the healthiest women and shared the wealth: http://ow.ly/8n7lL,,
1.56413E+17,Mon Jan 09 16:34:06 +0000 2012,#ShopSmarter with these healthy convenience choices from our Food Awards: http://ow.ly/8n1CI,,
1.56181E+17,Mon Jan 09 01:10:06 +0000 2012,Are you watching a cooking show right now? Watch out...it could make you gain weight! http://ow.ly/8lktP,,
1.56167E+17,Mon Jan 09 00:15:08 +0000 2012,"What's a dish you love and your kids will eat? Pasta! Ours are cheesy, easy, good-for-you and not fattening...",,
1.56046E+17,Sun Jan 08 16:15:07 +0000 2012,"We're loving Bethenny Frankel's fast workout...you don't need a gym or any special equipment. In fact, you can try it right now!...",,
1.55803E+17,Sun Jan 08 00:10:05 +0000 2012,7 natural cold remedies. Which ones really work for you? http://ow.ly/8lkrj,,
1.55788E+17,Sat Jan 07 23:10:05 +0000 2012,"What tastes better in winder than soup? Try these healthy, easy soup recipes. http://ow.ly/8lkvI",,
1.55754E+17,Sat Jan 07 20:55:05 +0000 2012,14 ways to get rid of a stuffed nose (for you or your kids) http://ow.ly/8lkpJ,,
1.55739E+17,Sat Jan 07 19:55:05 +0000 2012,Feel-full tricks to help you lose weight fast! http://ow.ly/82SLS,,
1.55694E+17,Sat Jan 07 16:55:05 +0000 2012,A shortage of ADHD drugs has parents seeking alternatives for their kids. Find out your options here...http://ow.ly/8lkd2,,
1.55464E+17,Sat Jan 07 01:40:06 +0000 2012,"If you take sleep meds, be aware of the side effects. Some will surprise you! http://ow.ly/8kd1J",,
1.55455E+17,Sat Jan 07 01:05:10 +0000 2012,RT @prairiemama: I love this post by @tothink. It is just perfection. http://www.tothinkistocreate.com/2012/01/06/in-these-2-years/,,
1.55455E+17,Sat Jan 07 01:04:51 +0000 2012,"RT @namaste_vayo: Guruji, Get your hand off my vagina: The modern yoga teacher-student relationship http://ow.ly/1gzSfj",,
1.55455E+17,Sat Jan 07 01:04:27 +0000 2012,RT @hyperlocavore: #americaisprogressive 54 percent of Americans surveyed support the right to a legal abortion in all or most cases.,,
1.55417E+17,Fri Jan 06 22:35:06 +0000 2012,"Breaking Pet News: Your dog knows what you're thinking (your cat does too, but she doesn't care)? http://ow.ly/8kcxu",,
1.55402E+17,Fri Jan 06 21:35:08 +0000 2012,"Health picks America's Healthiest Superfoods (they can help you lose weight, too!) http://ow.ly/8kcD8",,
1.55387E+17,Fri Jan 06 20:35:07 +0000 2012,"31 Ways to power your workout, get slimmer, feel amazing! What's working for you in 2012? http://ow.ly/8kcsY",,
1.55361E+17,Fri Jan 06 18:50:12 +0000 2012,Are you eating the best Superfoods for Weight Loss? http://ow.ly/82SJJ,,
1.55356E+17,Fri Jan 06 18:32:44 +0000 2012,"What we're reading: How to Stick to Multiple Resolutions, Busted Diet Myth, and Why You Aren’t Losing Weight @ the Gym: http://bit.ly/zms63H",,
1.5535E+17,Fri Jan 06 18:06:46 +0000 2012,RT @FrancesLRothRD: @Life_and_Style Included @Carbloversdiet in their story on Star Diet Secrets. Check out #13! http://twitter.com/FrancesLRothRD/status/155348301405888513/photo/1,,
1.55328E+17,Fri Jan 06 16:40:10 +0000 2012,"Short, tweet beauty tips from top docs! http://ow.ly/8hIBP",,
1.55268E+17,Fri Jan 06 12:41:14 +0000 2012,Has your mental sharpness started slipping in your 40s? Researchers say its not your imagination! http://bit.ly/yv9r6p,,
1.5513E+17,Fri Jan 06 03:35:04 +0000 2012,Delicious meals that #celebritychefs feed their families.,,
1.55011E+17,Thu Jan 05 19:40:10 +0000 2012,Health is the thing that makes you feel that now is the best time of the year. -Franklin P. Adams http://ow.ly/8fa2a,,
1.55008E+17,Thu Jan 05 19:27:24 +0000 2012,@fitnfunwjen here you go: http://www.medpagetoday.com/Blogs/30425,,
1.55006E+17,Thu Jan 05 19:21:01 +0000 2012,#twins birthrate is booming! And older moms seem to be the culprint http://bit.ly/xo6aC2,,
1.55002E+17,Thu Jan 05 19:05:14 +0000 2012,Controversy about Bikram Yoga #bikram makes us wonder if we should stick to Pilates ttp://ow.ly/8hkGl,,
1.54997E+17,Thu Jan 05 18:45:12 +0000 2012,Those who do not find time for exercise will have to find time for illness.-Edward Smith-Stanley http://ow.ly/8fa7M,,
1.54955E+17,Thu Jan 05 16:00:35 +0000 2012,RT @healthyliving: Tips for navigating January gym crowds http://huff.to/yiJjR4,,
1.54944E+17,Thu Jan 05 15:14:11 +0000 2012,"Good Morning! What did you have for breakfast this a.m.? If you want to liven it up, here's your chance: http://ow.ly/8jaed",,
1.54666E+17,Wed Jan 04 20:50:07 +0000 2012,Anyone who keeps learning stays young. The greatest thing in life is to keep your mind young. #antiaging --Henry Ford http://ow.ly/8hkbi,,
1.54662E+17,Wed Jan 04 20:35:10 +0000 2012,“In the future we'll all have 15 minutes of fame and 15 minutes of healthcare.” - Nicole Holander http://ow.ly/8f9Yh,,
1.54656E+17,Wed Jan 04 20:10:08 +0000 2012,Drop 15 pounds in 6 weeks (without starving or gimmicks!),,
1.54634E+17,Wed Jan 04 18:45:11 +0000 2012,Avoid workout boredom with these 5 new classes that are backed by celebs! http://ow.ly/8i1fv,,
1.54594E+17,Wed Jan 04 16:03:34 +0000 2012,@glamourmag gives one convincing argument against trans fat! http://ow.ly/8hZl0,,
1.5459E+17,Wed Jan 04 15:50:14 +0000 2012,"Here's something to look forward to, girls! Sexual satisfaction rises with age! http://ow.ly/8hjyp",,
1.54424E+17,Wed Jan 04 04:50:04 +0000 2012,"Diet and weight loss crutches: What works, what doesn't http://ow.ly/82SIH",,
1.54362E+17,Wed Jan 04 00:43:39 +0000 2012,The secret to #weightloss is right here. http://bit.ly/yqDXQM,,
1.54362E+17,Wed Jan 04 00:41:27 +0000 2012,What happens to your body when you cut protein? Hint: It ain't cute. http://bit.ly/AcvQZ5,,
1.54302E+17,Tue Jan 03 20:45:12 +0000 2012,Best fitness apps for weight loss http://ow.ly/82SHb,,
1.53966E+17,Mon Jan 02 22:30:16 +0000 2012,A man's health can be judged by which he takes two at a time - pills or stairs.-- Joan Welsh http://ow.ly/8f9Sn,,
1.53598E+17,Sun Jan 01 22:05:11 +0000 2012,"Be always at war with your vices, at peace with your neighbors, and let each New Year find you a better person. http://ow.ly/8e77Y",,
1.53589E+17,Sun Jan 01 21:30:10 +0000 2012,It's a new year! Time for a new slimmer you. You can lose 15 pounds with the help of this diet: http://ow.ly/86WIv,,
1.53581E+17,Sun Jan 01 21:00:26 +0000 2012,7 Foods that Fight Fat http://ow.ly/8e6v9,,
1.53539E+17,Sun Jan 01 18:10:08 +0000 2012,Try this game day menu that won't wreck your diet http://ow.ly/83h78,,
1.53535E+17,Sun Jan 01 17:55:04 +0000 2012,Hot pepper? Bring it on! Try these proven weight loss secrets from around the world! http://ow.ly/8e6pv,,
1.53323E+17,Sun Jan 01 03:55:04 +0000 2012,Is that bump on your head serious enough for a visit to the ER? http://ow.ly/8e6kh,,
1.53233E+17,Sat Dec 31 21:55:05 +0000 2011,Wheat Watch...Gluten-free beers are not really safe for celiac patients http://ow.ly/8e6gz,,
1.53196E+17,Sat Dec 31 19:30:16 +0000 2011,Who is in the mood for a casserole tonite? These are low-cal and low-fat http://ow.ly/82SsP,,
1.53033E+17,Sat Dec 31 08:40:03 +0000 2011,Going out tonight? Try these easy get-gorgeous makeup tips http://ow.ly/8c8d6,,
1.52484E+17,Thu Dec 29 20:20:10 +0000 2011,Ready to start thinking about losing 2011's weight? http://ow.ly/82Slt,,
1.52419E+17,Thu Dec 29 16:00:45 +0000 2011,All eyes will be on your this New Years Eve in one of these pretty party dresses http://ow.ly/86PaR,,
1.52403E+17,Thu Dec 29 14:56:31 +0000 2011,Dangerous Doctors You Must Avoid! http://bit.ly/udayEJ,,
1.52102E+17,Wed Dec 28 19:00:50 +0000 2011,#RecipeOfTheDay Zucchini Oven Chips. A much healthier alternative to the greasy potato kind out of the bag. http://ow.ly/86WAH,,
1.52045E+17,Wed Dec 28 15:17:23 +0000 2011,Have you lost 40+ pounds in a healthy way? If so send info to weightloss_health@yahoo.com.,,
1.52045E+17,Wed Dec 28 15:14:32 +0000 2011,10 Healthiest Resolutions for 2012 - make them now! http://bit.ly/sHNHHm,,
1.51785E+17,Tue Dec 27 22:00:43 +0000 2011,Our #RecipeOfTheDay is what's for dinner tonight: http://ow.ly/86Weg. Try it out at home and tell us what you think!,,
1.51767E+17,Tue Dec 27 20:52:05 +0000 2011,2012 Trend Watch: The new face of pet therapy! http://bit.ly/u4b1sR,,
1.51709E+17,Tue Dec 27 17:00:56 +0000 2011,Got 5 minutes? That's all you'll need to burn some serious fat this winter. http://ow.ly/86Wqy,,
1.51702E+17,Tue Dec 27 16:31:30 +0000 2011,The holidays can trigger depression in lots of people. Here's how to keep a relapse at bay http://bit.ly/9c4Vq5,,
1.51377E+17,Mon Dec 26 19:00:46 +0000 2011,"Christmas is over, and you've only got a week until the New Year. Use this time to detox from all the food and drinks! http://ow.ly/86OVA",,
1.50984E+17,Sun Dec 25 17:00:32 +0000 2011,"#MerryChristmas from all of us at Health! We hope it's a safe, healthy and happy holiday for everyone!",,
1.50638E+17,Sat Dec 24 18:05:14 +0000 2011,Treats to take you through the New Year http://ow.ly/82S4Q,,
1.5035E+17,Fri Dec 23 23:00:32 +0000 2011,Consider these recipes (all low in sat fat) for your holiday menu. Your guests with be happy AND heart-healthy. http://ow.ly/86L1R,,
1.50275E+17,Fri Dec 23 18:00:47 +0000 2011,Plan the perfect holiday menu with these recipes from our new CarbLovers Cookbook on sale now! http://ow.ly/86ODg,,
1.50268E+17,Fri Dec 23 17:34:09 +0000 2011,Meet the world's smallest competitive eater http://bit.ly/tAmAGR,,
1.49941E+17,Thu Dec 22 19:53:03 +0000 2011,Don't touch that escalator railing (and other disgustingly germy spots in the mall) http://bit.ly/ti5Xkn,,
1.49939E+17,Thu Dec 22 19:48:40 +0000 2011,13 common medications that cause weight gain http://bit.ly/v4f8nr. Are you on one of them?,,
1.49923E+17,Thu Dec 22 18:45:14 +0000 2011,"Oh No! How did you forget that one last gift? Don't worry, we've got you covered with 50 healthy gifts under $50 http://ow.ly/86KV5",,
1.49891E+17,Thu Dec 22 16:35:08 +0000 2011,"So good, so easy (so low in fat!). Put these holiday cookies in your menu! http://ow.ly/87zBc",,
1.49882E+17,Thu Dec 22 16:00:40 +0000 2011,"Spread the Christmas cheer throughout your household, and let the kids help with these easy-to-make treats. http://ow.ly/86Kn6",,
1.49611E+17,Wed Dec 21 22:03:01 +0000 2011,Must-Know Facts About Cholesterol Medication http://bit.ly/tzorwg,,
1.49543E+17,Wed Dec 21 17:35:02 +0000 2011,RT @healthyliving: RT @todayshow: The 5 foods that the average American always has/never has in the kitchen: http://on.today.com/v3c66E,,
1.49534E+17,Wed Dec 21 16:55:45 +0000 2011,5 Signs You're Headed for a Holiday Heart Attack! http://bit.ly/rUmi8S,,
1.49277E+17,Tue Dec 20 23:56:45 +0000 2011,"Signs you are headed for a holiday meltdown (don't worry, you're not alone!) http://bit.ly/fEHEgl",,
1.49248E+17,Tue Dec 20 22:01:25 +0000 2011,"Men, are you misreading women's sexual cues? http://ow.ly/82S49",,
1.49155E+17,Tue Dec 20 15:51:05 +0000 2011,It's peak heart attack season...take care of your ticker! http://bit.ly/fCCNsG,,
1.49153E+17,Tue Dec 20 15:42:04 +0000 2011,"Women (35-52) who lost 40+ pounds healthfully: Send your story, weight, height, before and after pics to weightloss_health@yahoo.com",,
1.49132E+17,Tue Dec 20 14:20:40 +0000 2011,"If rich holiday food is making you sluggish, try a mid-week cleanse with these high fiber foods http://bit.ly/tQO5kB",,
1.48984E+17,Tue Dec 20 04:30:27 +0000 2011,Christmas lights that save energy http://ow.ly/82Suf,,
1.48862E+17,Mon Dec 19 20:26:26 +0000 2011,Neti pot usage directly linked to two deaths http://bit.ly/tLUYHi,,
1.48811E+17,Mon Dec 19 17:06:08 +0000 2011,Vote now! What's your favorite health mag? http://bit.ly/uUsm6E,,
1.48538E+17,Sun Dec 18 23:00:53 +0000 2011,Not sure what to make for dinner tonight? We've got you covered: http://ow.ly/828ak,,
1.48448E+17,Sun Dec 18 17:01:14 +0000 2011,"Shopping. Wrapping. Cooking. Oh, my! Don't have a holiday meltdown, but just in case, here's 9 signs you're close: http://ow.ly/8284Z",,
1.48281E+17,Sun Dec 18 05:58:17 +0000 2011,Holiday foods you should NOT be eating! http://ow.ly/82S7V,,
1.48164E+17,Sat Dec 17 22:15:12 +0000 2011,"If its cold where you are, this weekend is the perfect time for some cozy, comfort food. Our blogger shares 3 recipes: http://ow.ly/827Tm",,
1.4807E+17,Sat Dec 17 16:01:14 +0000 2011,"Can you believe it's almost 2012? Check out our picks from the 2011 Gear Awards! We promise, they're still in style. http://ow.ly/827K0",,
1.48019E+17,Sat Dec 17 12:39:03 +0000 2011,Your meds could be making your heartburn worse http://bit.ly/cOWu1Q,,
1.48017E+17,Sat Dec 17 12:30:42 +0000 2011,What to when the holidays literally give you a headache! http://bit.ly/rWgK1s,,
1.47784E+17,Fri Dec 16 21:02:49 +0000 2011,Vote for your favorite health magazine! http://bit.ly/uUsm6E,,
1.47424E+17,Thu Dec 15 21:13:48 +0000 2011,Chocolate and peppermint is the perfect combination for a holiday cookie! Try our #CookieOfTheDay: http://ow.ly/80QII,,
1.47413E+17,Thu Dec 15 20:27:50 +0000 2011,Are these really the most influential people in health? http://bit.ly/tSmGJU,,
1.47402E+17,Thu Dec 15 19:45:17 +0000 2011,Try these proven headache tamers (most are free!) http://bit.ly/dUJ2Lt,,
1.47055E+17,Wed Dec 14 20:48:03 +0000 2011,4 Secrets of People who Never Get Sick http://bit.ly/mUhv2x,,
1.47026E+17,Wed Dec 14 18:51:20 +0000 2011,You can have flat abs in just 4 weeks with this workout! http://ow.ly/7ZulN,,
1.46972E+17,Wed Dec 14 15:17:50 +0000 2011,Try these bathroom cleaning tips http://bit.ly/l2iJEY,,
1.4671E+17,Tue Dec 13 21:57:43 +0000 2011,Many everyday choices show up on the scale. Make some simple changes and you could ditch up to 500 calories a day! http://ow.ly/7YqVt,,
1.46696E+17,Tue Dec 13 20:59:58 +0000 2011,What's for dinner tonight? We'll be warming up with this delicious Chicken and Wild Rice Soup: http://bit.ly/oWjt4O,,
1.46662E+17,Tue Dec 13 18:46:38 +0000 2011,RT @huffingtonpost: 12 health lessons Santa needs to learn http://huff.to/tCO2iR,,
1.46641E+17,Tue Dec 13 17:22:24 +0000 2011,Worried about Vitamin D? Here's how to get it naturally http://bit.ly/mIwzUs,,
1.4664E+17,Tue Dec 13 17:18:40 +0000 2011,Are you coping with seasonal headaches or migraines? Share your tips at tellyourhealthstory@health.com!,,
1.46323E+17,Mon Dec 12 20:17:49 +0000 2011,Just looking at our #CookieOfTheDay is making me hungry! http://ow.ly/7X0PD,,
1.46293E+17,Mon Dec 12 18:19:05 +0000 2011,"Do you exercise on your lunch break, or are you still not sure how to fit in a good mid-day workout? Find out how: http://ow.ly/7WQz2",,
1.46282E+17,Mon Dec 12 17:36:32 +0000 2011,"#RecipeMakeover Better-Than-Classic Gingerbread. Can you say, 'Yum'? http://ow.ly/7WMM9",,
1.45231E+17,Fri Dec 09 20:00:31 +0000 2011,"What we're reading: Real Amount of Calories in Beer, Winter Health Mysteries, & Why Nuns Might Need to Take the Pill http://bit.ly/rzCdu2",,
1.4522E+17,Fri Dec 09 19:17:07 +0000 2011,#QuickPick question of the day: What's your trouble zone? Abs or thighs? Vote here: http://ow.ly/7Uyg7,,
1.45186E+17,Fri Dec 09 17:00:59 +0000 2011,RT @RodaleNews: These 10 cereals have more sugar than most forms of junk food--did you eat any for breakfast today? http://ow.ly/7Uddg,,
1.45174E+17,Fri Dec 09 16:13:47 +0000 2011,"If the holidays mean stress, family feuds & money troubles ahead, see these 11 tips for avoiding holiday depression http://bit.ly/tHwiTC",,
1.44898E+17,Thu Dec 08 21:57:15 +0000 2011,"RT @EverydayHealth: Charlize Theron, star of @YoungAdultMovie, opens up about being bullied in school, plus more stars who bounced back http://ow.ly/7SdB2",,
1.44897E+17,Thu Dec 08 21:52:52 +0000 2011,"Hey ladies, what's for dinner? Before you hit the kitchen check out America's healthiest superfoods for women: http://bit.ly/68hco1",,
1.44877E+17,Thu Dec 08 20:32:25 +0000 2011,Our #CookieOfTheDay is a classic! But this recipe has only one-third of the fat! Score! http://ow.ly/7TmLo,,
1.44479E+17,Wed Dec 07 18:09:29 +0000 2011,"If you're struggling with healthy blood sugar levels, you're not alone. These 20 celebrities have type 2 diabetes: http://bit.ly/jp5ocD",,
